73	Chińskie kulki z ryby z warzywami	Mrożoną chińską mieszankę ugotuj według przepisu na opakowaniu, osącz i odstaw w ciepłe miejsce. Mintaja umyj, odciśnij, oprósz solą i pieprzem i potnij w dość dużą kostkę. Obtocz w mące. Pozostałą mąkę dodaj do ubitych na sztywną pianę białek, dopraw do smaku. Posiekaj dymkę i ostrożnie wymieszaj z białkami. Zanurzaj kawałki ryby w tak przygotowanym cieście i smaż na rozgrzanym tłuszczu na złoty kolor. Kulki rybne podawaj razem z chińską mieszanką warzywną.	kolacja	-1
74	Jajka po wiedeńsku gotowane na parze	Szczypiorek posiekaj. Przygotuj cztery małe miseczki porcelanowe. Do każdego wbij po jednym jajku. Do każdej miseczki dodaj małą łyżeczkę masła oraz śmietany. Posyp szczyptą soli morskiej oraz słodką papryką Knorr. Ułóż naczynka w koszyczku do gotowania na parze i gotuj pod przykryciem przez ok. 10 minut - w zależności w jakim stopniu ugotowania lubisz jajka. Gotowe posyp szczypiorem i podawaj.	śniadanie	None
75	Frittata z suszonymi pomidorami	Jajka mieszamy w misce z mlekiem, solą i pieprzem. Rozgrzewamy patelnię z oliwą, wylewamy na nią jajka i delikatnie mieszamy, dopóki nie zaczną się ścinać. Kiedy jajka zaczną się ścinać, dodajemy do nich pokrojone w kostkę suszone pomidory, zmniejszamy płomień i czekamy, aż jajka się zetną. Podważamy fritattę i wlewamy na spód patelni trochę oliwy. Ponownie zwiększamy płomieć i smażymy, aż fritatta się zezłoci. Gotową fritattę studzimy. Kroimy na trójkąty, wykładamy na talerz i posypujemy rukolą.	śniadanie	None
76	Ryż na napoju kokosowym z mango i bananem	Wypłucz ryż pod bieżącą wodą, przełóż go do garnka, zalej 300ml gotującego się napoju kokosowego. Ryż gotuj w kąpieli wodnej pod przykryciem około 20-30 minut.                          Otrzyj limonkę ze skórki, wyciśnij z niej sok, drugą pokrój w cząstki, mango i banana pokrój w kostkę, orzeszki upraż na złoty kolor na suchej patelni.                          Po ugotowaniu ryżu dodaj do niego sok z limonki, otartą skórkę i rodzynki, dopraw go do smaku 3-4 łyżkami syropu klonowego. Ryz przełóż na talerz, na środku umieść pokrojone owoce, orzeszki, cząstki limonki, całość oprósz z wierzchu cynamonem i ewentualnie polej odrobiną syropu klonowego.	śniadanie	None
77	Pełnoziarniste kanapki z wegańskim smalcem z cieciorki	Ciecierzycę odcedź, (zachowaj zalewę) i rozgnieć na puree lub zblendować. Goździki zmiażdż. Cebule oraz czosnek pokrój w drobną kosteczkę. Jabłko obierz i pokrój w drobną kostkę podobnie jak cebulę. Na patelni z oliwą podsmaż czosnek z cebulką. Jak będą rumiane dodaj wszystkie przyprawy Knorr i smaż jeszcze 1 minutę. Dodaj puree z ciecierzycy i smaż całość aż składniki się połączą. Jeśli uznasz, że smalec jest zbyt suchy wlej 2-3 łyżki zalewy z ciecierzycy. Zdejmij ciecierzycę z ognia, dodaj sos sojowy, syrop klonowy oraz jabłko. Ewentualnie dopraw szczyptą soli. Wymieszaj. Podawaj na zimno z chlebem. Najlepszy efekt będzie jeśli z chleba zrobisz grzanki.	śniadanie	0
78	Amerykańskie naleśniki	Jaja, mąkę, roztopione masło, proszek do pieczenia, cukier i mleko wymieszaj dokładnie odstaw na kilkanaście minut. Następnie na patelni rozgrzej odpowiednią porcję oleju z masłem i smaż małe, okrągłe placuszki o średnicy 10 centymetrów. Przewracaj placki na drugą stronę tak, aby były złoto- brązowe. Możesz przykryć patelnię i smażyć powoli przez 10 minut. Gotowe placki podawaj posypane cynamonem i polane syropem klonowym. Możesz również użyć ulubionych dodatków. 	śniadanie	0
79	Tofucznica	Pomidorki pokrój na pół, tofu pokrusz widelcem. Na patelni rozgrzej olej i podsmaż tofu. Następnie wlej wodę i dopraw przyprawą włoską Knorr i kurkumą.                          Gdy woda odparuje, a tofu się zarumieni, dodaj pomidorki koktajlowe i szpinak. Smaż jeszcze 5 min. Przed podaniem udekoruj listkami bazylii.	śniadanie	None
80	Jaglanka	Kaszę wypłukaj w zimnej wodzie, następnie przełóż na sito i przelej wrzątkiem. Truskawki umyj, obierz i pokrój w mniejsze kawałki. Kaszę przełóż do garnka, zalej napojem sojowym, dodaj miód i gotuj na wolnym ogniu 15 min. Po tym czasie dodaj truskawki, przykryj np. folią i odstaw na kolejne 15 min. Kaszę przełóż do miseczki, posyp orzechami i cynamonem. 	śniadanie	None
81	Chrupiący chleb	Połącz wszystkie składniki w misce z dodatkiem 250 ml wody.Gotowe ciasto umieść między dwoma papierami do pieczenie i rozwałkuj cienko. Rozgrzej piekarnik do 170 C i piecz przez ok 35-40 minut. Odstaw do ostygnięcia, połam w nieregularne kształty. Przechowuj w szczelnie zamykanym pojemniku.	śniadanie	None
82	Meksykańska jajecznica	Dymkę pokrój w małe plasterki, paprykę oraz pomidory umyj i również  pokrój w kostkę. Dymkę oraz paprykę podsmaż na oliwie. Dodaj przyprawę Knorr i smaż jeszcze 1 minutę.                          Teraz dodaj pomidory oraz odcedzoną fasolkę. Całość duś ok 5 minut.                          Na oddzielnej patelni rozpuść masło. Jajka rozkłóć i usmaż klasyczną jajecznicę. Podawaj z warzywami. 	śniadanie	None
83	Tosty z pomidorową salsą	Zawartość opakowania Knorr wymieszaj z wodą i oliwą. Dodaj posiekaną kolendrę oraz sok z limonki. Pomidory oraz cebulę pokrój w drobną kostkę, a następnie wymieszaj z przygotowanym sosem. Tosty opiecz w tosterze lub piekarniku. Następnie na każdy nałóż po dużej łyżce salsy i udekoruj listkami ziół. Podawaj jako przekąskę.	śniadanie	None
84	Kanapka z pastą jajeczną z papryką i szczypiorkiem	Pieczywo opiecz w tosterze i odkrój skórkę. Wystudź. Paprykę pokrój w drobną kostkę. Ugotowane jajka rozgnieć w miseczce widelcem, dodaj pokrojoną paprykę oraz majonez i szczypiorek. Wszystko dokładnie wymieszaj i gotową pastą posmaruj dwie kromki pieczywa – pozostałymi dwoma przykryj kanapki i przygnieć lekko dłonią. Kanapki przekrój po przekątnej na trójkąty.	śniadanie	-1
85	Chrupki z ciecierzycy	Ciecierzycę odsącz. Dobrze wysusz ręcznikiem papierowym. Rozgrzej piekarnik do 200°C z termoobiegiem. Ciecierzycę połącz z oliwą i przyprawami. Na blasze rozłóż papier do pieczenia, a na nim przyprawioną cieciorkę. Wstaw do piekarnika na około 15-18 minut, aż ciecierzyca będzie chrupiąca, ale nie spalona. W trakcie pieczenia możesz przemieszać ciecierzycę kilka razy, aby się równomiernie zrumieniła.	śniadanie	None
86	Grillowane tosty z kurczakiem	Cebulę pokrój w kostkę, a następnie przesmaż na rozgrzanej oliwie. Dodaj szpinak, wymieszaj i dopraw do smaku. Zdejmij z ognia.  Kromki pieczywa grilluj w domowym opiekaczu i skrop oliwą. Sos przygotuj według wskazówek na opakowaniu.  Kurczaka porwij na kawałki i wymieszaj ze szpinakiem, szczypiorem oraz sosem Knorr.  Przygotowany farsz nałóż na dwie kromki pieczywa i przykryj pozostałymi dwoma. Kanapki przekrój w poprzek i podawaj. 	śniadanie	None
87	Zielona kanapka z pastą z awokado i łososiem	Rukole posiekaj nożem wymieszaj z majonezem. Posiekaj chili. Jaja ugotuj na twardo obierz zetrzyj na tarce na drobnych oczkach. Awokado obierz połącz oliwą rozdrobnij widelcem połącz z chili jajami , dopraw do smaku sokiem z połówki cytryny i solą. Ciabatę pokrój w grube plastry , opiecz w piekarniku, na wierzchnią warstwę kanapki ułóż rukolę z majonezem na wierzch połóż płat łososia, na łososia nałóż pastę z awokado, oprósz czarnuszką całość udekoruj kiełkami rzodkiewki.	śniadanie	None
88	Tosty z serem i szynką	Kromki pieczywa tostowego ułóż na blaszce i zapiecz w piekarniku z dwóch stron używając funkcji grill lub przygotuj w tosterze. Zapieczone tosty posmaruj majonezem i nałóż po plasterku szynki i sera. Ponownie zapiecz chwilę w piekarniku, aby ser się rozpuścił. Gotowe tosty złóż razem i przekrój na pól. Gotowe.	śniadanie	None
89	Jajecznica z krewetkami	Krewetki rozmroź w zimnej wodzie i osusz. Boczek, cebulę i obrane ziemniaki pokrój na kostkę. Na rozgrzany olej wrzuć boczek i podsmaż go. dodaj cebulę i zeszklij, po czym wrzuć krewetki i ziemniaki. Wszystko podsmaż ciągle mieszając. Jajka rozbełtaj ze śmietaną, pieprzem, solą i koperkiem. Jajka wlej do krewetek i usmaż jajecznicę delikatnie mieszając. Kromki pokrój na kostkę i podsmaż na złoto na maśle.	śniadanie	0
90	Omlet z krewetkami i pieczarkami	Krewetki rozmroź i odsącz. Jajka ubij z 2 łyżkami zimnej wody, posól i wymieszaj z krewetkami. Pieczarki i cebulę obierz, a następnie drobno posiekaj. Dodaj kiełki, jajka z krewetkami, sos sojowy i energicznie wymieszaj. Przypraw. Masę wylej na rozgrzany olej, upiecz z jednej strony, przewróć i upiecz z drugiej strony	śniadanie	None
91	Omlet z krewetkami na grzankach	Ze środka kromek wytnij kółka za pomocą szklanki. Posmaruj je z obu stron masłem i zapiecz z jednej strony. Cebulę, natkę i szczypiorek posiekaj, a pieczarki pokrój drobniutko. Na rozgrzaną oliwę wrzuć cebulę i szczypiorek i zeszklij ją. Dodaj pieczarki oraz natkę, doprawiamy pieprzem i solą i dusimy chwilę. Do jajek dodaj sos rybny, dobrze wymieszaj i smaż omlety tak cienkie jak naleśniki. Omleciki rozłóż na talerzu, zawiń w nie krewetki, po czym pokrój na kawałki i ułóż na grzankach.	śniadanie	None
92	Omlet ze szparagami i krewetkami	Krewetki rozmroź, a szparagi oczyść, zwiąż w pęczki i gotuj przez 20-30 minut w posolonej wodzie. Jajka roztrzep wraz ze śmietaną, pieprzem i solą. Na patelni rozgrzej łyżeczkę masła* i wlej 0,25 masy jajecznej. Usmaż omlet tak, aby z jednej strony pozostał niedopieczony. Z pozostałej masy usmaż kolejne 3 omlety. Przełóż je do ciepłego piekarnika. Rozgrzej resztę masła i podsmaż na nim krewetki. Szparagi odsącz z wody i ułóż na omletach. Placki złóż na połowę i posyp krewetkami. Możesz podawać z zieloną sałatą. *Należy uważać, aby masło nie przypaliło się, inaczej potrawa będzie niesmaczna i niezdrowa.	śniadanie	None
93	Omlet rybny z kaparami	Masło i olej rozgrzej na patelni. Rybę pokrój na niewielkie paluszki, smaż ją na tłuszczu około 7 minut. Cebulę posiekaj grubo, słoninę pokrój w kostkę i razem dodaj do ryby. Podsmaż. Dodaj sól i pieprz oraz posiekane kapary. Jajka roztrzep z solą, pieprzem, natką pietruszki i wlej na patelnię. Zostaw do ścięcia jajek.	śniadanie	0
94	Nadziewany omlet	Czosnek zmiażdż, dodaj kolendrę oraz pieprz i wszystko razem rozetrzyj w moździerzu. Na średnim ogniu rozgrzej w woku 1 łyżkę oleju, dodaj pastę i smaż ją około 2 minut. Dodaj wieprzowinę i ciągle mieszając podsmaż. Cebulki posiekaj, a pomidora pokrój na małe kawałki. Dodaj do mięsa i smaż minutę, po czym odstaw. Jaja roztrzep z sosem rybnym i kurkumą. Na patelnię z rozgrzanym olejem wlej 0.25 masy jajecznej. Kiedy masa zacznie się ścinać, lekko ją wymieszaj, tak aby ścięło się całe jajko. Na środek omletu nałóż 0.25 masy, brzegi zwiń do środka, przykrywając nadzienie. Z pozostałej masy i nadzienia przygotuj jeszcze 3 omlety.	śniadanie	None
95	Wyśmienity omlet z szynką	Szynkę pokrój w kostkę, podsmaż na odrobinie tłuszczu i przyrumień Jajka roztrzep razem z mlekiem i odrobiną masła, dopraw do smaku. Wylej jajeczną masę na pozostały rozgrzany tłuszcz i smaż aż jajka się zetną. Zsuń gotowy omlet na talerz, ułóż szynkę i umyte, osuszone listki bazylii.	śniadanie	-1
96	Mahaca con huevos czyli wyśmienita jajecznica z suszoną wołowiną	Suszoną wołowinę podlej odrobiną lekko osolonej wody i duś na małym ogniu pod przykryciem, do momentu aż zmięknie. Cebulkę i Papryczkę obierz, oczyść i posiekaj w drobną kosteczkę, zeszklij na rozgrzanym tłuszczu, dodaj osuszoną i pociętą w mniejsze kawałki gotową wołowinę i przesmaż. Gdy składniki nabiorą rumianego koloru dodaj obranego ze skórki, rozkrojonego w kostkę pomidora. Przełóż na talerz i na ten sam tłuszcz wbij jajka, smaż do momentu aż lekko się zetną i wymieszaj z pomidorami i wołowiną.	śniadanie	None
97	Omlet z kapustą włoską	Na patelni zarumień boczek i wyłóż go na talerz. Podsmaż cebulę do czasu, gdy się zeszkli. Dodaj kapustę i zalej ją winem, podgrzewaj na małym ogniu. Jajka ubij na jednolitą masę i dopraw. Masą jajeczną zalej kapustę, smaż pod przykryciem do momentu, gdy jajka się zetną.	śniadanie	None
98	Jajecznica na boczku	Na patelnie dajemy trochę masła czekamy aż się roztopi między czasie kroimy szynkę ,ser i boczek w kostkę gdy masło się roztopi dajemy boczek oraz szynkę w kostkę gdy to się smaży kroimy cebulę oraz paprykę gdy reszta się lekko przysmaży dodajemy paprykę i cebulę i trochę sera który pokroiliśmy wcześniej i mieszamy co jakiś czas . Gdy reszta się smaży robimy kanapki smarujemy 2 kromki masłem dajemy trochę rukoli na drugiej małej patelni przysmażamy plasterki boczku aż będą chrupiące gdy się usmażą dajemy je na kanapki . Gdy reszta się przysmaży dodajemy 2 jajka i mieszamy starając się nie rozbić żółtka gdy jajka się zrobią wyłączamy gaz zdejmujemy patelnię na bok wyciągamy talerz układamy tam kromki które zrobiliśmy gdy wszystko jest przygotowane solimy i pieprzymy to co jest na patelni oraz posypujemy serkiem w kostkę przekładamy to na talerz i teraz wszystko gotowe.	śniadanie	None
99	Omlet z kiełbasą i pomidorami	Kiełbasę , ser i pomidory pokroić na małe kawałki i podsmażyć na maśle na małym ogniu. Jajka roztrzepać , dodać wodę sól i pieprz do smaku. Kiełbasę , ser i pomidory zalać jajkami ,smażyć z obu stron. Można dodać jeszcze do tego szynki zamiast kiełbasy	śniadanie	None
100	Góralska jajecznica	Chleb pokrój w kostkę. Oscypek zetrzyj. Jajka wymieszaj z mlekiem, oscypkiem i lubczykiem. Słoninę pokrój w drobną kostkę, usmaż do uzyskania skwarek. Dodaj chleb i zrumień. Masę jajeczną wlej do słoniny i chleba, dopraw przyprawami, wymieszaj. Smaż na wolnym ogniu. Przed podaniem posyp szczypiorkiem.	śniadanie	1
101	Kremowa jajecznica z camembertem	Cebulę obierz, posiekaj w drobną kostkę razem z kiełbasą i przesmaż na maśle. Dodaj mleko i poczekaj, aż wyparuje. Jajka wybij do naczynia, dodaj przyprawy i roztrzep widelcem. Wlej na patelnię i mieszaj dokładnie. Pod koniec dodaj do jajecznicy pokrojony ser i poczekaj, aż się rozpuści.	śniadanie	None
102	Warzywa z patelni	Brokuły podziel na małe różyczki i sparz je w gotującej się wodzie przez 4 minuty. Cukinie przekrój na pół po długości i pokrój w półplastry. Marchew również pokrój w plastry i zanurz w gotującej się wodzie na 4 minuty. Posiekaj czosnek, chili, zetrzyj imbir. Posiekaj natkę kolendry. Na patelni, najlepiej woku, podgrzej olej, czosnek i chili. Gdy olej zrobi się gorący, od razu dodaj pozostałe warzywa. Wszystko razem smaż 5- 6 minut, ciągle mieszając. Do gorących już warzyw na koniec dodaj szpinak, imbir i bulionetkę. Pomieszaj jeszcze kilka razy, upewniając się, że bulionetka się rozpuściła.	śniadanie	None
103	Ciabatta z grillowanymi warzywami	Paprykę i pieczarki przekrój na cztery części, cebulę pokrój w plastry. Warzywa opiecz na patelni grillowej, następnie przełóż do miski i połącz z ketchupem. W przeciętej do połowy bułki nałóż rukolę, plastry pomidorów, grillowane warzywa oraz plastry sera mozzarella. Kanapkę dodatkowo tuż przed podaniem podgrzej w opiekaczu lub w grillu elektrycznym.	śniadanie	None
104	Świąteczne naleśniki z nadzieniem jabłkowym	Składniki na ciasto naleśnikowe połącz za pomocą miksera na gładką masę. Smaż na rozgrzanej patelni cienkie naleśniki na złocisty kolor z obu stron. Do jabłek dodaj przyprawy, rodzynki, orzechy, dopraw sokiem ze świeżej cytryny i duś wszystko do miękkości. Wszystkie składniki wsyp do dużej miski i starannie wymieszaj. Na rozgrzanym maśle podsmaż jabłka. Należy uważać, aby masło nie przypaliło się, inaczej potrawa będzie niesmaczna i niezdrowa. Jabłkowy farsz nałóż na naleśniki. Naleśniki zwiń. Podawaj udekorowane jabłkami i posypane rodzynkami.	śniadanie	None
105	Rurki z warzywami	Makaron ugotuj. Cukinie pokrój w plastry, a paprykę w paski. Dymki potnij na kawałki. Czosnek posiekaj i zeszklij na oleju. Dodaj paprykę, cukinię i smaż 8 minut. Dopraw solą i pieprzem. Makaron wymieszaj z warzywami i dymką. Posyp posiekanym koperkiem.	śniadanie	None
106	Tortilla z warzywami po hiszpańsku	Majonez wymieszaj z ketchupem i posmaruj tortillę. Liście sałaty porwij na kawałki. Marchewkę zetrzyj na tarce o grubych oczkach. Pomidora i ogórka pokrój w plastry. Warzywa nałóż na placka tortilli. Kurczaka pokrojonego w kostkę lub paski przypraw przyprawą do gyrosa i podsmaż. Dodaj do tortilli. Całość zwiń w rulon i podgrzej tortillę w piekarniku lub mikrofalówce.	śniadanie	None
107	Krewetki z mango	Krewetki rozmrozić jeśli były mrożone, obrać i oczyścić. Osuszyć papierowym ręcznikiem. W międzyczasie nastawić ryż i ugotować zgodnie z instrukcją na opakowaniu. Krewetki wymieszać z obranym i startym imbirem oraz czosnkiem. Wymieszać składniki sosu w miseczce. Mango obrać i pokroić w kostkę. Rozgrzać olej w woku lub w dużej patelni, wrzucić krewetki i smażyć na dużym ogniu przez 2 minuty co chwilę mieszając. Wlać sos i na dużym ogniu zagotować. Po kilkunastu sekundach dodać mango i wymieszać. Odstawić z ognia i posypać posiekaną papryczką i szczypiorkiem. Podawać z ryżem i kolendrą (jeśli lubimy).	kolacja	None
108	Kanapki z pastą z wędzonego łososia i ogórka	Łososia rozdrobnić i zgrubnie posiekać na desce, włożyć do miski. Ogórki obrać, pokroić w drobną kosteczkę, dodać do miski z łososiem. Skropić sokiem z cytryny, dodać koperek oraz serek. Doprawić solą oraz pieprzem, wymieszać. Udekorować koperkiem. Podawać z pieczywem.	śniadanie	None
109	Pieczone warzywa z kaszą i szpinakiem	Piekarnik nagrzać do 200 stopni C. Batata obrać i pokroić na ok. 2 - 3 cm kawałki. Cukinię oraz paprykę również pokroić na podobnej wielkości części. Cebulę obrać z zewnętrzych suchych łupin, pokroić na ćwiartki a następnie na ok. 1 cm plastry. Ząbki czosnku pozostawić w łupinkach. Warzywa doprawić pieprzem (ok. 1/2 łyżeczki) i wymieszać z 3 łyżkami oliwy oraz oderwanymi listkami z gałązek rozmarynu. Nie solić, bo wówczas warzywa puszczą soki. Warzywa ułożyć na blaszce do pieczenia (ok. 20 x 30 cm) lub naczyniu żaroodpornym i piec przez 45 minut bez przykrycia. W międzyczasie ugotować kaszę według instrukcji na opakowaniu. Wysypać i rozłożyć na dużym talerzu. Upieczone warzywa wyjąć z piekarnika i od razu dodać do nich szpinak, pozostałą łyżkę oliwy oraz kaszę. Delikatnie przemieszać wszystko razem z fetą za pomocą płaskiej łopatki. Kaszę przed dodaniem do warzyw można podsmażyć na patelni, ale nie jest to konieczne. Zapiekankę można podgrzewać na patelni.	kolacja	None
110	Jajka zapiekane na boczku	Nagrzać piekarnik z funkcją grilla na średnią moc (środkowy program lub ok. 220 stopni C). Przygotować salsę pico de gallo: sparzyć i obrać pomidora, miąższ pokroić w kosteczkę pozbywając się soku i pestek. Dodać posiekaną cebulę oraz papryczkę i połowę posiekanej kolendry oraz opcjonalnie skropić limonką. Na patelnię lub naczynie do zapiekania wlać oliwę i ułożyć plasterki boczku. Podgrzewać na średnim ogniu przez ok. 3 minuty aż boczek podtopi się i zacznie rumienić. Wówczas delikatnie wbić jajka, posypać salsą pomidorową, doprawić solą morską i wstawić do piekarnika na ok. 3 minuty lub do czasu aż białka się zetną a żółtka pozostaną płynne. Podawać posypując resztą kolendry.	śniadanie	None
111	Fasolka szparagowa z pomidorami	Fasolkę opłukać, przyciąć końce, ugotować w osolonej wodzie (ok. 5 minut lub do czasu aż będzie miękka, ale nierozgotowana). Odcedzić. W gotującej się wodzie z fasolką sparzyć umyte pomidory, obrać je ze skórek, pokroić na kawałki odrzucając sok i pestki. Na dużej patelni rozgrzać oliwę i lekko podsmażyć obrany i pokrojony na plasterki czosnek. Włożyć przygotowane pomidory i smażyć na większym ogniu (bez mieszania) przez ok. 5 minut, aż pomidory odparują i zaczną się rozpadać. W międzyczasie doprawić solą, pieprzem, oregano oraz kilkoma liśćmi bazylii. Pomidory wyłożyć na fasolkę, posypać fetą. Łyżeczką wyłożyć TAPENADĘ lub posypać posiekanymi oliwkami. Udekorować listkami świeżej bazylii i podawać z bagietką.	kolacja	0
112	Makaron z pieczonymi pomidorami, mozzarellą i bazylią	Piekarnik nagrzać do 190 stopni C. Pomidory umyć, pokroić w nieco większą kostkę, włożyć do odpowiednio dużego naczynia żaroodpornego. Dodać obrany i pokrojony na cienkie plasterki czosnek a między pomidory wcisnąć połowę porwanych liści bazylii. Skropić oliwą, doprawić solą morską i pieprzem. Piec bez przykrycia przez ok. 20 minut. Na 2 - 3 minuty przed końcem posypać pokrojoną w kostkę mozzarellą. W międzyczasie ugotować makaron w osolonej wodzie. Odcedzić, wyłożyć do głębokich talerzy. Na wierzch wyłożyć pomidory wraz z sokami z pieczeni i mozzarellę. Posypać resztą bazylii, doprawić w razie potrzeby solą.	kolacja	None
113	Gumbo	Krewetki rozmrozić jeśli były mrożone, oczyścić i usunąć pancerze. Z chorizo zdjąć osłonkę, pokroić w plasterki i podsmażyć na małym ogniu do zrumienienia. Bulion zagotować. Przygotować warzywa: cebulę posiekać, paprykę i seler naciowy pokroić w kostkę, czosnek zetrzeć. Przygotować zasmażkę: w garnku roztopić masło, dodać mąkę i cały czas mieszając przez kilka minut podsmażać do uzyskania orzechowego koloru. Do zasmażki dodać wszystkie warzywa i dalej podsmażać na małym ogniu przez ok. 10 minut mieszając co jakiś czas. Gdy warzywa zmiękną dodać podsmażone chorizo wraz z wytopionym tłuszczem oraz wszystkie przyprawy, wymieszać. Wlać gorący bulion, dodać sos Worcesthershire i sok z cytryny, zagotować. Dodać krewetki i gotować na małym ogniu jeszcze przez ok. 3 minuty. Podawać z ryżem posypując posiekanym szczypiorkiem i natką pietruszki.	kolacja	None
114	Dal z soczewicy	Przygotować warzywa: czerwoną cebulę, batata i paprykę pokroić w kostkę, czosnek i imbir zetrzeć na małej tarce. Na dużej patelni (28 cm) rozgrzać olej i chwilę podsmażyć cebulę, następnie dodać batata oraz paprykę i podsmażyć mieszając ok. 5 min. Pod koniec dodać czosnek i imbir oraz wszystkie przyprawy. Soczewicę przepłukać na sitku i dodać na patelnię, wymieszać. Wlać bulion lub wodę, zagotować. Gotować 15 min pod przykryciem na małym ogniu. Dodać mleko kokosowe, wymieszać, zagotować i zdjąć z ognia. Podawać z ryżem posypując świeżą kolendrą.	kolacja	1
115	Pęczak smażony z batatami, papryką, jarmużem i fetą	Pęczak wsypać do garnka, wlać 1¼ szklanki bulionu lub osolonej wody, zagotować. Gotować pod przykryciem na minimalnym ogniu przez 25 minut (na ostatnie pięć minut na wierzch kaszy wsypać liście jarmużu i dalej gotować pod przykryciem). Na patelni na oleju podsmażyć (przez ok. 10 min) pokrojonego w małą kostkę batata, paprykę oraz posiekaną czerwoną cebulę. Pod koniec dodać starty czosnek oraz przyprawy (mieloną kurkumę, słodką paprykę i kmin rzymski). Do podsmażonych warzyw dodać ugotowaną kaszę i smażyć co chwilę mieszając przez ok. 2 minuty, doprawić solą i pieprzem. Odstawić z ognia, dodać posiekane chili, posypać fetą i skropić oliwą.	kolacja	None
116	Bigos	Suszone grzyby połamać, zalać szklanką ciepłej wody i odstawić do namoczenia. Przygotować duży garnek z grubym dnem oraz dużą patelnię. Boczek pokroić w kosteczkę. Całe mięso pokroić w niedużą kostkę. Na gorącą patelnię wlać 1 łyżkę oleju, włożyć boczek i co chwilę mieszając smażyć przez ok. 5 minut, przełożyć do garnka. Na patelnię wlać drugą łyżkę oleju i partiami obsmażać mięso, następnie przekładać je do garnka z boczkiem. Garnek z obsmażonym mięsem postawić na ogniu, wlać bulion (najlepiej gorący) i zagotować. Gotować pod przykryciem przez około 45 minut. Świeżą kapustę drobno poszatkować, pomijając głąba ze środka kapusty. Włożyć do garnka z mięsem i wymieszać. Przykryć i gotować przez około 1/2 godziny. Ciągle gotując bigos dodać grzyby wraz z wodą z moczenia, odciśnię kapustę kiszoną, posiekane śliwki oraz przyprawy. Dokładnie wymieszać i gotować przez około 1/2 godziny. Cebulę pokroić w kostkę, następnie zeszklić ją na patelni na 1 łyżce oleju. Przełożyć do garnka z mięsem. Kiełbasę obrać, pokroić w kostkę lub plasterki i podsmażyć na patelni, dodać do bigosu. Dodać koncentrat, dokładnie wymieszać, przykryć i gotować przez ok. 1 godzinę. Czasem zamieszać i sprawdzić czy bigos nie przywiera do dna. Doprawić pieprzem oraz w razie potrzeby solą.	kolacja	None
117	Placki z batatów na słodko	Batata obrać, pokroić na kawałki, upiec (20 minut w 190 st. C) i ostudzić. Odmierzyć 200 g i zmiksować na purée. W misce wymieszać purée z jogurtem naturalnym, jajkami, olejem kokosowym, cukrem, cukrem wanilinowym, cynamonem, gałką muszkatołową i skórką z pomarańczy. Przez sitko dodać mąkę wymieszaną z proszkiem do pieczenia oraz szczyptą soli. Wszystko wymieszać rózgą do połączenia się składników na gładką i jednolitą masę. Można też chwilę zmiksować na minimalnych obrotach. Rozgrzać patelnię i posmarować ją olejem. Nakładać po 2 łyżki ciasta na placka zachowując odstępy. Wyrównać powierzchnię nałożonego ciasta. Placki smażyć na niezbyt dużym ogniu, do czasu aż urosną i będą ładnie zrumienione (przez około 2,5 minuty). Przewrócić na drugą stronę i smażyć do zrumienienia, przez około 2 minuty. Przed smażeniem następnej partii patelnię wyczyścić ręcznikiem papierowym. Podawać z syropem klonowym, plasterkami banana i orzechami pekan.	śniadanie	None
118	Sałatka z winogronami i kurczakiem	Piekarnik nagrzać do 190 stopni C. Kurczaka umyć, osuszyć, odciąć kostki i chrząstki. Rozgrzać patelnię. Mięso doprawić solą i pieprzem i obsmażyć na maśle po 3 minuty z każdej strony. Następnie włożyć do naczynia żaroodpornego i piec bez przykrycia przez ok. 15 minut. Wyjąć naczynie z kurczakiem z piekarnika i wyłożyć mięso na talerz, przykryć folią i odstawić na 5 minut. Potem można już go pokroić. 2 łyżki soku z pieczeni połączyć za pomocą rózgi ze składnikami sosu: oliwą, miodem, sokiem z cytryny i zmielonym pieprzem. W salaterkach przekładać liście rukoli i sałaty składnikami sałatki: pokrojonym kurczakiem, połówkami winogron, pokrojonym w kostkę serem brie oraz lekko zrumienionymi na patelni orzechami włoskimi. Polać sosem. Można doprawić solą w razie potrzeby.	kolacja	None
119	Kanapka z szynką parmeńską, pomidorem, serem brie	Pieczywo przekroić wzdłuż na pół i posmarować masłem. Na jednej połówce ułożyć rukolę, następnie szynkę parmeńską oraz pokrojony na plasterki ser i pomidor. Doprawić solą i pieprzem. Kanapkę złożyć i opiec na chrupiąco w opiekaczu do kanapek. Podawać opcjonalnie z oliwą ekstra vergine oraz mini sałatką np. z listków roszponki i plasterków pomidora.	śniadanie	None
120	Kanapka z krewetkami i mango	Krewetki pozbawić pancerzy i ogonków, oczyścić, umyć i osuszyć. Obtoczyć w marynacie i zostawić na ok. pół godziny jeśli mamy czas. Mango i cebulę pokroić na cieniutkie plasterki. Krewetki podsmażyć krótko na patelni (po około 1 minucie z każdej strony). Pieczywo przekroić wzdłuż i posmarować słodkim sosem chili wymieszanym z majonezem. Na jednej połówce ułożyć listki rukoli, następnie plasterki mango i cebuli. Na wierzch dodać krewetki, opcjonalnie posypać świeżą kolendrą. Złożyć kanapkę i dla najlepszego efektu opiec w opiekaczu do kanapek.	śniadanie	None
